web-scraper-order,web-scraper-start-url,Price_raw,City_raw,Discipline_raw,Title_raw,Description_raw
"1733932293-1942","https://www.ehorses.de/search?dum=dum&land=4?pn=349","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932293-1943","https://www.ehorses.de/search?dum=dum&land=4?pn=349","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932293-1944","https://www.ehorses.de/search?dum=dum&land=4?pn=349","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932293-1945","https://www.ehorses.de/search?dum=dum&land=4?pn=349","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932293-1946","https://www.ehorses.de/search?dum=dum&land=4?pn=349","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932293-1947","https://www.ehorses.de/search?dum=dum&land=4?pn=349","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932293-1948","https://www.ehorses.de/search?dum=dum&land=4?pn=349","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932293-1949","https://www.ehorses.de/search?dum=dum&land=4?pn=349","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932293-1950","https://www.ehorses.de/search?dum=dum&land=4?pn=349","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932293-1951","https://www.ehorses.de/search?dum=dum&land=4?pn=349","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932293-1952","https://www.ehorses.de/search?dum=dum&land=4?pn=349","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932293-1953","https://www.ehorses.de/search?dum=dum&land=4?pn=349","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932293-1954","https://www.ehorses.de/search?dum=dum&land=4?pn=349","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932293-1955","https://www.ehorses.de/search?dum=dum&land=4?pn=349","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932293-1956","https://www.ehorses.de/search?dum=dum&land=4?pn=349","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932293-1957","https://www.ehorses.de/search?dum=dum&land=4?pn=349","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932293-1958","https://www.ehorses.de/search?dum=dum&land=4?pn=349","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932293-1959","https://www.ehorses.de/search?dum=dum&land=4?pn=349","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932293-1960","https://www.ehorses.de/search?dum=dum&land=4?pn=349","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932296-1961","https://www.ehorses.de/search?dum=dum&land=4?pn=348","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932296-1962","https://www.ehorses.de/search?dum=dum&land=4?pn=348","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932296-1963","https://www.ehorses.de/search?dum=dum&land=4?pn=348","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932296-1964","https://www.ehorses.de/search?dum=dum&land=4?pn=348","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932296-1965","https://www.ehorses.de/search?dum=dum&land=4?pn=348","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932296-1966","https://www.ehorses.de/search?dum=dum&land=4?pn=348","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932296-1967","https://www.ehorses.de/search?dum=dum&land=4?pn=348","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932296-1968","https://www.ehorses.de/search?dum=dum&land=4?pn=348","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932296-1969","https://www.ehorses.de/search?dum=dum&land=4?pn=348","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932296-1970","https://www.ehorses.de/search?dum=dum&land=4?pn=348","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932296-1971","https://www.ehorses.de/search?dum=dum&land=4?pn=348","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932296-1972","https://www.ehorses.de/search?dum=dum&land=4?pn=348","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932296-1973","https://www.ehorses.de/search?dum=dum&land=4?pn=348","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932296-1974","https://www.ehorses.de/search?dum=dum&land=4?pn=348","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932296-1975","https://www.ehorses.de/search?dum=dum&land=4?pn=348","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932296-1976","https://www.ehorses.de/search?dum=dum&land=4?pn=348","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932296-1977","https://www.ehorses.de/search?dum=dum&land=4?pn=348","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932296-1978","https://www.ehorses.de/search?dum=dum&land=4?pn=348","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932296-1979","https://www.ehorses.de/search?dum=dum&land=4?pn=348","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932296-1980","https://www.ehorses.de/search?dum=dum&land=4?pn=348","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932298-1981","https://www.ehorses.de/search?dum=dum&land=4?pn=347","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932298-1982","https://www.ehorses.de/search?dum=dum&land=4?pn=347","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932298-1983","https://www.ehorses.de/search?dum=dum&land=4?pn=347","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932298-1984","https://www.ehorses.de/search?dum=dum&land=4?pn=347","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932298-1985","https://www.ehorses.de/search?dum=dum&land=4?pn=347","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932298-1986","https://www.ehorses.de/search?dum=dum&land=4?pn=347","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932298-1987","https://www.ehorses.de/search?dum=dum&land=4?pn=347","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
"1733932298-1988","https://www.ehorses.de/search?dum=dum&land=4?pn=347","10,000 € bis 15,000 €","Cegléd","Dressur","Weihnachten Aktion","Hannoveraner, Wallach, 8 Jahre, 167 cm, Brauner"
"1733932298-1989","https://www.ehorses.de/search?dum=dum&land=4?pn=347","15,000 € bis 20,000 €","Cegléd","Springen - Hunter - Dressur","Verkauf eines außergewöhnlichen Sportpferdes","Deutsches Sportpferd, Wallach, 8 Jahre, 168 cm, Schimmel"
"1733932298-1990","https://www.ehorses.de/search?dum=dum&land=4?pn=347","10,000 € bis 15,000 €","Cegléd","Dressur","Toll Dressur wallach","KWPN, Wallach, 6 Jahre, 172 cm, Rappe"
"1733932298-1991","https://www.ehorses.de/search?dum=dum&land=4?pn=347","10,000 € bis 15,000 €","Cegléd","Dressur","Top stute zu hause","Hannoveraner, Stute, 5 Jahre, 165 cm, Dunkelbrauner"
"1733932298-1992","https://www.ehorses.de/search?dum=dum&land=4?pn=347","10,000 € bis 15,000 €","Cegléd","Dressur","4-Jahr exclusive Dressur stute","Hannoveraner, Stute, 4 Jahre, 168 cm, Rappe"
"1733932298-1993","https://www.ehorses.de/search?dum=dum&land=4?pn=347","14,900 €","Karlsfeld","Dressur - Freizeit","Bildschöne Stute, Dressur, in seltener Farbe mit top Abstammung!","Deutsches Sportpferd, Stute, 5 Jahre, 170 cm, Dunkelfuchs"
"1733932298-1994","https://www.ehorses.de/search?dum=dum&land=4?pn=347","4,300 € VB","Burgstall","Springen - Schau - Freizeit","Großrahmiger, typvoller Allrounder","Deutsches Sportpferd, Hengst, 1 Jahr, 172 cm, Brauner"
"1733932298-1995","https://www.ehorses.de/search?dum=dum&land=4?pn=347","4,400 € VB","Burgstall","Springen - Schau - Freizeit","Umgänglicher, gut gezogener Deutscher Sportpferde Jährling","Deutsches Sportpferd, Hengst, 1 Jahr, 168 cm, Brauner"
"1733932298-1996","https://www.ehorses.de/search?dum=dum&land=4?pn=347","12,500 € VB","Ehndorf","Gang
                
                    
                    Gestüt Heesberg","Deutschgezogener 4-Gangwallach","Islandpferd, Wallach, 5 Jahre, 137 cm, Rappschimmel"
"1733932298-1997","https://www.ehorses.de/search?dum=dum&land=4?pn=347","Preis auf Anfrage","München","Reining - Western allround - Western - Decken
                
                    
                    Nina Michalk","BEAUTIFUL STUD COLT YEARLING BY GUNNATRASHYA","American Quarter Horse, Hengst, 1 Jahr, Fuchs"
"1733932298-1998","https://www.ehorses.de/search?dum=dum&land=4?pn=347","Preis auf Anfrage","München","Western - Western allround - Working Equitation - Reining
                
                    
                    Nina Michalk","MRS. SMOKEY ! Sie ist der PERFEKTE ALLROUNDER!","American Quarter Horse, Stute, 2 Jahre, 153 cm, Brauner"
"1733932298-1999","https://www.ehorses.de/search?dum=dum&land=4?pn=347","Preis auf Anfrage","München","Reining - Western allround - Western
                
                    
                    Nina Michalk","FUTURITY PROSPECT - 2Y OLD STALLION BY GUNNATRASHYA","American Quarter Horse, Hengst, 2 Jahre, 155 cm, Fuchs"
"1733932298-2000","https://www.ehorses.de/search?dum=dum&land=4?pn=347","Preis auf Anfrage","München","Reining - Western allround - Versatility Ranch Horse - Western
                
                    
                    Nina Michalk","STUNNING 4 month old Filly","American Quarter Horse, Stute, , Dunkelbrauner"
"1733932301-2001","https://www.ehorses.de/search?dum=dum&land=4?pn=346","40,000 € bis 70,000 €","Sint-Martens-Lennik","Springen","","Holsteiner, Wallach, 7 Jahre, 169 cm, Schwarzbrauner"
"1733932301-2002","https://www.ehorses.de/search?dum=dum&land=4?pn=346","15,000 €","Meerhout","Dressur","","Belgisches Warmblut, Stute, 5 Jahre, 174 cm, Rappe"
"1733932301-2003","https://www.ehorses.de/search?dum=dum&land=4?pn=346","20,000 € bis 40,000 €","Pulheim","Dressur - Zucht - Springen - Freizeit
                
                    
                    Gestüt Geuchberg","Vielversprechender gekörter Hengst von Fusionist","Hannoveraner, Hengst, 4 Jahre, 168 cm, Brauner"
"1733932301-2004","https://www.ehorses.de/search?dum=dum&land=4?pn=346","7,900 €","Pedralba","Dressur - Working Equitation - Barock - Vielseitigkeit","","PRE, Hengst, 3 Jahre, 165 cm, Apfelschimmel"
"1733932301-2005","https://www.ehorses.de/search?dum=dum&land=4?pn=346","30,000 €","Coruche","Dressur - Schau - Barock - Zucht
                
                    
                    Horseliberty Lucia Amelie","","Lusitanos, Hengst, 4 Jahre, 161 cm, Schimmel"
"1733932301-2006","https://www.ehorses.de/search?dum=dum&land=4?pn=346","3,450 € VB","Achtmaal","Freizeit
                
                    
                    Stal Doorstap","","Sonstige Rassen, Stute, 12 Jahre, 163 cm, Fuchs"
"1733932301-2007","https://www.ehorses.de/search?dum=dum&land=4?pn=346","20,000 € bis 40,000 €","Lissabon","Dressur - Working Equitation - Zucht
                
                    
                    Udo Sauerzapf","Grossrahmiger Lusitano mit sehr viel Potential","Lusitanos, Hengst, 3 Jahre, 168 cm, Brauner"
